pose,punto,ang optimo,ang medido medio
tree_inv,"(11, 23, 25)",174,173
tree_inv,"(12, 24, 26)",120,121
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,58
tree_inv,"(11, 23, 25)",174,174
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,59
tree_inv,"(11, 23, 25)",174,174
tree_inv,"(12, 24, 26)",120,127
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,57
tree_inv,"(11, 23, 25)",174,174
tree_inv,"(12, 24, 26)",120,128
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,56
tree_inv,"(11, 23, 25)",174,174
tree_inv,"(12, 24, 26)",120,128
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,57
tree_inv,"(11, 23, 25)",174,174
tree_inv,"(12, 24, 26)",120,128
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,55
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,129
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,54
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,128
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,54
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,128
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,54
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,128
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,52
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,127
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,50
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,126
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,49
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,126
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,126
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,126
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,46
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,123
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,46
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,46
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,46
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,178
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,178
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,178
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,175
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,46
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,46
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,46
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,46
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,125
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,44
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,44
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,44
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,44
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,44
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,124
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,45
tree_inv,"(11, 23, 25)",174,177
tree_inv,"(12, 24, 26)",120,122
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,46
tree_inv,"(11, 23, 25)",174,177
tree_inv,"(12, 24, 26)",120,121
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,177
tree_inv,"(12, 24, 26)",120,121
tree_inv,"(23, 25, 27)",176,179
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,177
tree_inv,"(12, 24, 26)",120,121
tree_inv,"(23, 25, 27)",176,178
tree_inv,"(24, 26, 28)",56,47
tree_inv,"(11, 23, 25)",174,176
tree_inv,"(12, 24, 26)",120,120
tree_inv,"(23, 25, 27)",176,178
tree_inv,"(24, 26, 28)",56,48
tree_inv,"(11, 23, 25)",174,177
tree_inv,"(12, 24, 26)",120,120
tree_inv,"(23, 25, 27)",176,178
tree_inv,"(24, 26, 28)",56,52
tree_inv,"(11, 23, 25)",174,179
tree_inv,"(12, 24, 26)",120,121
tree_inv,"(23, 25, 27)",176,174
tree_inv,"(24, 26, 28)",56,63
tree_inv,"(11, 23, 25)",174,179
tree_inv,"(12, 24, 26)",120,123
tree_inv,"(23, 25, 27)",176,175
tree_inv,"(24, 26, 28)",56,71
tree_inv,"(11, 23, 25)",174,179
tree_inv,"(12, 24, 26)",120,127
tree_inv,"(23, 25, 27)",176,175
tree_inv,"(24, 26, 28)",56,79
tree_inv,"(11, 23, 25)",174,179
tree_inv,"(12, 24, 26)",120,136
tree_inv,"(23, 25, 27)",176,175
tree_inv,"(24, 26, 28)",56,96
tree_inv,"(11, 23, 25)",174,179
tree_inv,"(12, 24, 26)",120,141
tree_inv,"(23, 25, 27)",176,175
tree_inv,"(24, 26, 28)",56,104
tree_inv,"(11, 23, 25)",174,179
tree_inv,"(12, 24, 26)",120,152
tree_inv,"(23, 25, 27)",176,176
tree_inv,"(24, 26, 28)",56,122
tree_inv,"(11, 23, 25)",174,179
tree_inv,"(12, 24, 26)",120,156
tree_inv,"(23, 25, 27)",176,177
tree_inv,"(24, 26, 28)",56,135
tree_inv,"(11, 23, 25)",174,179
tree_inv,"(12, 24, 26)",120,160
tree_inv,"(23, 25, 27)",176,178
tree_inv,"(24, 26, 28)",56,147
tree,"(11, 23, 25)",120,179
tree,"(12, 24, 26)",174,167
tree,"(23, 25, 27)",56,177
tree,"(24, 26, 28)",176,164
tree,"(11, 23, 25)",120,178
tree,"(12, 24, 26)",174,170
tree,"(23, 25, 27)",56,176
tree,"(24, 26, 28)",176,170
tree,"(11, 23, 25)",120,178
tree,"(12, 24, 26)",174,172
tree,"(23, 25, 27)",56,176
tree,"(24, 26, 28)",176,173
tree,"(11, 23, 25)",120,179
tree,"(12, 24, 26)",174,173
tree,"(23, 25, 27)",56,177
tree,"(24, 26, 28)",176,175
tree,"(11, 23, 25)",120,179
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,177
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,179
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,177
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,179
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,177
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,179
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,177
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,179
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,177
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,178
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,177
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,178
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,178
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,177
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,179
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,176
tree,"(12, 24, 26)",174,177
tree,"(23, 25, 27)",56,179
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,167
tree,"(12, 24, 26)",174,178
tree,"(23, 25, 27)",56,162
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,160
tree,"(12, 24, 26)",174,179
tree,"(23, 25, 27)",56,148
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,146
tree,"(12, 24, 26)",174,179
tree,"(23, 25, 27)",56,115
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,139
tree,"(12, 24, 26)",174,178
tree,"(23, 25, 27)",56,99
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,129
tree,"(12, 24, 26)",174,178
tree,"(23, 25, 27)",56,83
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,114
tree,"(12, 24, 26)",174,177
tree,"(23, 25, 27)",56,67
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,102
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,103
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,44
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,105
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,47
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,112
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,50
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,114
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,50
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,114
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,50
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,114
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,52
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,114
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,51
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,114
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,115
tree,"(12, 24, 26)",174,173
tree,"(23, 25, 27)",56,50
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,116
tree,"(12, 24, 26)",174,173
tree,"(23, 25, 27)",56,50
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,116
tree,"(12, 24, 26)",174,172
tree,"(23, 25, 27)",56,50
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,117
tree,"(12, 24, 26)",174,172
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,118
tree,"(12, 24, 26)",174,171
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,119
tree,"(12, 24, 26)",174,170
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,120
tree,"(12, 24, 26)",174,170
tree,"(23, 25, 27)",56,47
tree,"(24, 26, 28)",176,175
tree,"(11, 23, 25)",120,120
tree,"(12, 24, 26)",174,170
tree,"(23, 25, 27)",56,47
tree,"(24, 26, 28)",176,175
tree,"(11, 23, 25)",120,120
tree,"(12, 24, 26)",174,170
tree,"(23, 25, 27)",56,47
tree,"(24, 26, 28)",176,175
tree,"(11, 23, 25)",120,119
tree,"(12, 24, 26)",174,172
tree,"(23, 25, 27)",56,47
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,119
tree,"(12, 24, 26)",174,172
tree,"(23, 25, 27)",56,47
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,120
tree,"(12, 24, 26)",174,173
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,120
tree,"(12, 24, 26)",174,173
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,119
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,119
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,47
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,47
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,47
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,123
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,123
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,49
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,123
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,123
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,123
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,123
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,123
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,123
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
